,title,link,view,upload_date
365,꽃길 제발 그만 #블랙핑크 #지수 #shorts,https://youtube.com/shorts/XEg4SSwQl6w,9.9만회,1개월 전
366,Jennie in Tokyo - Part 1,https://youtube.com/watch?v=I7R6IrMcEZs&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,127만회,3일 전
367,블랙핑크 제니로 인해 태국에서 난리난 한국 브랜드 가방을 태국 장모님에게 선물했을 때 반응,https://youtube.com/watch?v=lsnzxY4gg4s&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.9만회,1개월 전
368,[4K] 230702 하이드파크 블랙핑크 지수 typa girl 직캠 BLACKPINK JISOO BST Hyde Park fancam @BST Hyde Park,https://youtube.com/watch?v=yySHYHHtcbk&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,12만회,1개월 전
369,"블랙핑크 지수, 차은우와 신상품 공개 프로젝트 협업",https://youtube.com/watch?v=1R3UdZL1iAc&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,873회,2주 전
370,"블랭핑크 지수 만난 홀란, 맨시티 역대급 내한 경기 반응 총정리",https://youtube.com/watch?v=OLiSIzMEk_w&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,16만회,2주 전
371,[자막뉴스] 블랙핑크 '셧다운'도 넘겼다.. 뮤비 통산 15번째 5억뷰 달성 / OBS 뉴스,https://youtube.com/watch?v=E8EpuKVpdC0&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,69회,10시간 전
372,Blackpink Opening + Pink venom at Metlifestadium 2023 Born pink world tour | 블랙핑크 뉴저지 콘서트 오프닝 + 핑크베놈,https://youtube.com/watch?v=F-foIDn5PC8&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2천회,2일 전
373,"블랙핑크 지수, 너 혹시 T야?",https://youtube.com/shorts/dJNYNmC01wc,20만회,9일 전
374,안보현 부러워지는 블랙핑크 지수,https://youtube.com/shorts/zwUFXivipmQ,249만회,11일 전
375,중국 차이나팝이 대세라던 중국인 유튜버가 중국 아이돌 영상 공개되자 잠적한 이유,https://youtube.com/watch?v=_H9xgBlGg1E&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,17만회,1개월 전
376,"[풀영상] 블랙핑크 리사.화사→임지연.신예은.이상이...💋 불가리 세르펜티 (BULGARI Serpenti) 75주년 포토콜 (BLACKPINK LISA, HWASA, Felix)",https://youtube.com/watch?v=jsBDGqUXPO4&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,20만회,1개월 전
377,[블랙핑크재계약] YG에 묶여있을 이유가 없다 #블랙핑크제니 #와이지엔터테인먼트 #리사,https://youtube.com/shorts/YhfbBANx3-U,69만회,3주 전
378,[커버곡] BLACKPINK medley | Cover,https://youtube.com/watch?v=NSJLoV3jgnM&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,20만회,1개월 전
379,[#CONCERT] 230715 BLACKPINK 블랙핑크 - Born Pink ENCORE in Paris : DDU-DU DDU-DU 뚜두뚜두 @ Stade de France,https://youtube.com/watch?v=Cc2i-FEfmww&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.8만회,4주 전
380,침착하게 대처하는 프로페셔널한 블랙핑크 로제,https://youtube.com/shorts/htuSB5CtzoY,5.4천회,1개월 전
381,재계약을 미루는 블랙핑크 리사,https://youtube.com/shorts/uqOfJktTES0,172만회,1개월 전
382,"중국반응| 한국인이 시킨거라고? 중국팬들에게 제대로 혼난 한국?? 또 난리난 중국. 블랙핑크, 케이팝, 한국문화로도 그러더니... 이번에도 한국이 태국연예인까지...",https://youtube.com/watch?v=wLPPpo7yAyM&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,5.6만회,2개월 전
383,블랙핑크 제니의 드라마 데뷔작이 시작부터 논란인 이유,https://youtube.com/shorts/wAVgNDIusQo,3.6만회,1개월 전
384,블랙핑크 제니가 팬한테 손톱을 선물해준 이유,https://youtube.com/shorts/rHNCOi0YIJU,59만회,2주 전
385,한 시간당 쏘나타 1대 값이라는 블랙핑크 전용기의 대여료,https://youtube.com/shorts/oirN6OFeOXE,292만회,1개월 전
386,블랙핑크와 같은 미선짱,https://youtube.com/shorts/YaEGwz6SGV4,187만회,1개월 전
387,남자가 하는 블랙핑크 4인 커버 메이크업 #올영,https://youtube.com/shorts/Vnrz0h6S7mI,296만회,1개월 전
388,블랙핑크 로제가 '인간 생로랑'인 이유 #shorts,https://youtube.com/shorts/oV1att4DWjU,51만회,1개월 전
389,걸어다니는 대기업 블랙핑크 제니,https://youtube.com/shorts/5rhTspRvMGc,94만회,1개월 전
390,(50분) ＂ 인사 안하면 기분 나빠 ＂ 최소 편집자보다 한국어 잘함ㅋㅋ 여자아이돌 외국멤 보다보니 어느새 K-패치 완성★｜아는형님｜JTBC 230429 방송 외,https://youtube.com/watch?v=TsxKv_6SkKI&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,25만회,1개월 전
391,블랙핑크 로제 체형맞춤 사복패션 (feat. 공항패션) #shorts,https://youtube.com/shorts/rRMLVNaxeMc,17만회,12일 전
392,"블랙핑크, 뉴욕 메트라이프 점령 5만석 매진으로 미친 인기 입증?",https://youtube.com/watch?v=VW0W-I3X9bI&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,4.6천회,1일 전
393,[THROWBACK SONGS PLAYLIST] BLACKPINK 블랙핑크- Songs from 2016-2017 | BLACKPINK 7th ANNIVERSARY SPECIAL,https://youtube.com/watch?v=ahzWMzy0Nug&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.5만회,11일 전
394,BLACKPINK + Starbucks: Turn Up Your Summer,https://youtube.com/watch?v=KEItuOKtQG4&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,72만회,3주 전
395,Dance to Korea S3 EDS: Ice Cream + Pink Venom (BLACKPINK 블랙핑크) 뉴욕 타임스퀘어 NY Times Square 2023.07.19,https://youtube.com/watch?v=gFytIqP64_g&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.3만회,3주 전
396,💐 Emoji edit on Lisa #shorts #blackpink #ibispaintx #lisa #블랙핑크,https://youtube.com/shorts/p1j_pp6U3ZY,2.2천회,1개월 전
397,4K BLACKPINK - BORN PINK TOUR ENCORE IN PARIS [ STADE DE FRANCE ] FULL CONCERT 2023,https://youtube.com/watch?v=3T3ilt_xbLA&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,99만회,3주 전
398,[#유퀴즈온더블럭] 평양 찐맛집 알려주는 (저희는 못 갑니다) 주한영국대사 자기님😛 블랙핑크 좋아하는 대사관님이 직접 알려주는 대사 베네핏 5가지!,https://youtube.com/watch?v=yp8AtSy68jo&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.6만회,1개월 전
399,블랙핑크 @ BST 하이드 파크 - Forever Young | 직캠,https://youtube.com/watch?v=La1s7xf4-s0&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,12만회,1개월 전
400,동탄신도시를 퐁탄신도시라 말하는 이유ㅋㅋㅋㅋ,https://youtube.com/watch?v=kiByQiIEk5U&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,51만회,3주 전
401,BLACKPINK 블랙핑크 로제 (ROSÉ) 출국 Departure | 인천공항 • 230810,https://youtube.com/watch?v=ajvUZ-ROkaI&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,4.1천회,4일 전
402,블랙핑크 @ BST 하이드파크 - 뚜뚜두 | 직캠,https://youtube.com/watch?v=Iz84bV9X-EY&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,3.4만회,1개월 전
403,블랙핑크x스타벅스 콜라보 음료 ! #mukbang #blackpink,https://youtube.com/shorts/_GYQlMrSsLw,3만회,2주 전
404,BLACKPINK WORLD TOUR [BORN PINK] HANOI HIGHLIGHT CLIP,https://youtube.com/shorts/c7cj57Ts4fg,107만회,10일 전
405,블랙핑크 제니도..? 연습생 때 심각한 신체 부작용 일화 폭로😨 (영어공부 period),https://youtube.com/watch?v=XUojK_pIt8o&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,3.6천회,1개월 전
406,230729 BLACKPINK @ BORN PINK WORLD TOUR HANOI - VIETNAM | Full Concert,https://youtube.com/watch?v=XAwVNl-5rgY&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,176만회,2주 전
407,블랙핑크 보유국🖤💕스타벅스 콜라보 3종 다 먹었어요,https://youtube.com/shorts/A_WLDn29czM,10만회,2주 전
408,"BLACKPINK - Act 1 (Live) (BST Hyde Park, London, 02/07/2023)",https://youtube.com/watch?v=Pg_SHCEOzDk&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,179만회,1개월 전
409,BLACKPINK | Pink Venom / Intro [Live at London BST Hyde Park 2023],https://youtube.com/watch?v=X8NbsAKtS9E&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,36만회,1개월 전
410,잘나가는 방송국 PD들이 대놓고 손절해버린 남자 연예인 TOP3,https://youtube.com/watch?v=EsYZVqkzBHc&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,118만회,1개월 전
411,BLACKPINK - ‘B.P.M.’ Roll #27,https://youtube.com/watch?v=skcE1qZKLLo&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,213만회,1개월 전
412,지드래곤이 브루노마스 콘서트에서 제니를 발견하고 보인 반응,https://youtube.com/watch?v=7-kIET6jrR0&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,7.9만회,1개월 전
413,"Blackpink Concert ,Metlife Stadium,New Jersey,USA블랙핑크 콘서트,미국,매트라이프 뉴저지 2023",https://youtube.com/watch?v=2zv9oUtO9Ks&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.3천회,2일 전
414,블랙핑크 리사가 배우 박보검에 대한 각별한 애정을 드러냈다. 그들은 Bruno Mars 콘서트에서 어울리는 것을 보았습니다,https://youtube.com/watch?v=UVJXKrZP4Ew&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,5.2천회,1개월 전
415,블랙핑크 프라푸치노 Black pink Frappuccino 🖤🩷,https://youtube.com/shorts/TTTT7kc-6lw,5.8만회,2주 전
416,[K-POP IN PUBLIC | ONE TAKE] BLACKPINK - '마지막처럼 (AS IF IT'S YOUR LAST)' dance cover by MICHIN YOJAS,https://youtube.com/watch?v=VkyTodZ3ccw&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,5.5만회,3주 전
417,제네시스 G80 차주가 블랙핑크 제니 포르쉐을 X억에 구매했다고?! 전세계에 딱 두대..,https://youtube.com/watch?v=u1hXfGgA5NA&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,4.3만회,1개월 전
418,Born Pink World Tour Sydney Opening- How you like that.,https://youtube.com/watch?v=JRspijEqTtE&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,7.9천회,1개월 전
419,블랙핑크-붐바야 5인 안무 거울모드,https://youtube.com/watch?v=8XX_rtThdFY&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,726회,1개월 전
420,영화 밀수 VIP 시사회 블랙핑크 지수 실물 현장,https://youtube.com/shorts/4hRb75Zm4Ok,4.5만회,3주 전
421,BlackPink at BST Hyde Park (London 02/07/2023),https://youtube.com/watch?v=LhtJKfX8D9A&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,77만회,1개월 전
422,해외에서 난리난 블랙핑크 불매운동 (대체 왜?),https://youtube.com/shorts/pd3HPIPygqU,109만회,1개월 전
423,"블랙핑크 지수와 안보현의 궁합, 사주로 보는 그들의 결말?",https://youtube.com/watch?v=HGLThxSc3_U&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.3천회,1일 전
424,블랙핑크(BLACK PINK) ‘As If It's Your Last 마지막처럼 | BORN PINK - Sydney  2023 #blackpink [4K FANCAM],https://youtube.com/watch?v=W9eZqnvI1sc&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,4.7천회,1개월 전
425,"당신이 놓쳤을 수도 있는 8월 첫째 주 연예계 뉴스 TOP7 [뉴진스, 블랙핑크 지수, 피프티 피프티, 트와이스, BTS 뷔, 잼버리, 코미디 빅리그](ENG, CHN, AR)",https://youtube.com/watch?v=ROSYgbgURkQ&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,3.5만회,8일 전
426,"FIRST TIME HEARING | BLACKPINK (블랙핑크) - "" KILL THIS LOVE "" | GREATEST SONG EVER!! | OMG REACTION!!",https://youtube.com/watch?v=_U1iKuVgREE&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.3만회,1개월 전
427,BLACKPINK - ‘B.P.M.’ Roll #24,https://youtube.com/watch?v=4o05ewiImmI&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,233만회,1개월 전
428,BLACKPINK (블랙핑크) - 'Kill This Love' | Color Coded Lyrics [Han/Rom/ENG],https://youtube.com/watch?v=X2lyroXcfRY&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,15만회,12일 전
429,초딩 블랙핑크의 how you like that!,https://youtube.com/watch?v=weZkBB_Bhj0&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,4만회,1개월 전
430,"[LIVE] 블랙핑크 '제니·지수·로제', 인천공항 출국✈️BLACKPINK 'JENNIE·JISOO·ROSÉ' ICN Airport Departure 23.7.1#Newsen",https://youtube.com/watch?v=IlCysH3c7qM&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,3.3만회,스트리밍 시간: 1개월 전
431,[멀티버스힙합] 블랙핑크 핑크베놈에 양홍원이 피처링을 한다면?,https://youtube.com/shorts/YoLk-BlEAGw,5만회,5일 전
432,[블랙핑크] 충격! 지수 All Eyes On Me 무대 실존! ㄷㄷ,https://youtube.com/shorts/ymiOAQJY5J4,8천회,2일 전
433,BLACKPINK - ‘B.P.M.’ Roll #25,https://youtube.com/watch?v=Jw_ZLkPQMsA&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,213만회,1개월 전
434,전세기로 출국하는 블랙핑크의 존재감넘치는 공항룩 #shorts,https://youtube.com/shorts/kmVkoEZ9r4M,12만회,2주 전
435,"블랙핑크 지수❤안보현, 열애 티났던 과거 장면ㄷㄷ",https://youtube.com/shorts/arKRHukgw1Q,8.3만회,11일 전
436,BLACKPINK - ‘B.P.M.’ Roll #26,https://youtube.com/watch?v=vrZPnpaT3Ts&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,190만회,1개월 전
437,"한소희, 뉴진스, 블랙핑크도 요즘 푹 빠졌다고?! 2023 올여름 미.친.듯.이 뜨는 패션 유행템 총정리🔥",https://youtube.com/watch?v=2JBA5S_vt9g&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,20만회,1개월 전
438,"[S영상] 블랙핑크 리사(Lisa),우아함과 러블리 그 자체",https://youtube.com/watch?v=WxDa8vt9Law&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,709회,1개월 전
439,230618 블랙핑크 리사 BLACKPINK LISA - 김포공항 전세기 입국 GIMPO ARRIVAL,https://youtube.com/watch?v=adp2tvpPez0&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,9.5천회,1개월 전
440,BLACKPINK “LISA” BVLGARI EVENT (블랙핑크 리사) 불가리 세르펜티 75주년 이벤트 참석 퇴근길 | 230628,https://youtube.com/shorts/RMgv81MFgbU,30만회,1개월 전
441,"[LIVE] 블랙핑크(BLACKPINK), 인천공항 입국✈️ICN Airport Arrival 23.7.4 #Newsen",https://youtube.com/watch?v=_xE8wA70ueQ&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,3만회,스트리밍 시간: 1개월 전
442,"블랙핑크 제니, “게으르다” 일부 비판에 직접 해명!",https://youtube.com/shorts/3Wla92AqBrI,46만회,4주 전
443,K-POP IN PUBLIC | ONE TAKE 'Pretty Savage' BLACKPINK 블랙핑크 COACHELLA VER Cover by CHOOM DANCE CREW,https://youtube.com/watch?v=6eEn9-RpCfI&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.6만회,1개월 전
444,뉴진스가 SNS에 블랙핑크 리사를 모욕해 블링크의 분노가 극에 달했다,https://youtube.com/watch?v=0tZxIr9KpXo&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,881회,4일 전
445,4K 230811 Blackpink ‘Typa Girl’ Born Pink Encore MetLife1 NJ NY 블랙핑크,https://youtube.com/watch?v=VYKxfYHzBJk&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,5.5천회,1일 전
446,블랙핑크 리사가 100억 받았다는 말 나오는 이유,https://youtube.com/shorts/oRxufOeNYLw,3.4만회,1개월 전
447,어떤 스타일이 어울리나요? 🎵 블랙핑크 멤버별 스타일링 #kbeauty,https://youtube.com/shorts/r8CTejlh8Sc,9.3천회,1개월 전
448,파리 사로잡은 블랙핑크 리사 가성비 여행룩 모음 #shorts,https://youtube.com/shorts/MR2680lYU2s,11만회,3주 전
449,블랙핑크 제니 at Bruno Mars concert,https://youtube.com/shorts/dsWBhEv5l8Q,2.4천회,1개월 전
450,귀여운 팬들보다 더 귀여운 “블랙핑크 제니” 입국 이벤트 (BLACKPINK JENNIE),https://youtube.com/shorts/feM0PzKWfjQ,29만회,1개월 전
451,"Part1 블랙핑크 첫 베트남 공연, 베트남현지반응#베트남현지언론번역 (w/네이버 클로바 더빙) #shorts",https://youtube.com/shorts/AsciSCn2kQM,380회,1개월 전
452,[K-POP IN PUBLIC | ONE TAKE] BLACKPINK (블랙핑크) - PRETTY SAVAGE| Dance cover by QUARTZ,https://youtube.com/watch?v=jYqbYA3DS1E&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,8.7천회,5일 전
453,"BLACKPINK - 'Pink Venom' Live (BST Hyde Park, 2023)",https://youtube.com/watch?v=oxtivtjAiyA&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,39만회,1개월 전
454,"블랙핑크 제니, 콘서트 중 갑자기 무대 아래로 내려가더니..",https://youtube.com/shorts/koQOLHsY_0Q,152만회,1개월 전
455,🔎이거 먹기 전에 꼭 봐야할 영상 (feat. 스타벅스 블랙핑크 콜라보) #summerofshorts,https://youtube.com/shorts/H9wobDqzIa4,3.7만회,2주 전
456,민희진이 슈퍼샤이 싫어하는 뉴진스 민지에게 건넨 단호한 한마디,https://youtube.com/watch?v=DdKTNIK7ujo&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,70만회,4주 전
457,"블랙핑크, 베트남 스타디움 콘서트  [말하는 기자들_대중문화_0627] #shrots",https://youtube.com/shorts/TMlE_4sU6nI,404회,1개월 전
458,100억딜 성공?한 블랙핑크 리사와 두 연진이의 만남 (feat. 불가리) #shorts,https://youtube.com/shorts/du-4PIsRjMg,103만회,1개월 전
459,보라돌이 그 자체인 블랙핑크 제니 코디 #shorts,https://youtube.com/shorts/EPRnuN_TKMQ,1.9천회,1개월 전
460,핑크 VS 블랙 | 어떤 색깔이 좋아? | 어린이 인기 동요 Kids Song | 꼬마공룡 코코비,https://youtube.com/watch?v=Jrw20QrYMTg&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,110만회,1개월 전
461,블랙핑크(BLACK PINK) ‘Tally’ | BORN PINK - Sydney Australia 2023 #blackpink [4K FANCAM],https://youtube.com/watch?v=1MxdfkiJRcc&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.2천회,1개월 전
462,콘서트 도중 몸에 이상을 느껴 퇴장한 블랙핑크 제니,https://youtube.com/shorts/AYvvXmI21eU,1.5만회,1개월 전
463,블랙핑크 제니❤️ BTS 뷔 브루노마스콘서트에                    #shorts #제니 #뷔,https://youtube.com/shorts/fC64Fy0P508,3.5천회,1개월 전
464,"[LIVE] 블랙핑크, ""인천국제공항 입국"" l BLACKPINK, ""ICN INT Airport Arrival"" [공항]",https://youtube.com/watch?v=MHlVHnS1Uik&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,4.6만회,스트리밍 시간: 1개월 전
465,#블랙핑크제니 #선글라스 나도 어울릴까?😎 내 얼굴형에 맞는 선글라스 찾기! 나는 어떤 선글라스가 어울릴까요? #blackpink #blackpinkjennie #jennie,https://youtube.com/shorts/0_LEDVFyMlE,6.7천회,1개월 전
466,🩷👑2022/2023 유행 랜덤플레이댄스😊💫 / 16곡 / 9분 30초,https://youtube.com/watch?v=3fRgjj4DQ5A&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,53만회,1개월 전
467,[지수]JISOO - 'FLOWER'꽃 Live at Osaka Japan Tour 2023,https://youtube.com/watch?v=sjRQFLIiz6g&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,79만회,1개월 전
468,"Blackpink. 뚜두뚜두 Ddu-Du Ddu-Du. Sydney day 2, Born Pink World Tour.",https://youtube.com/watch?v=nBr3dJANFq8&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,3.9만회,1개월 전
469,블랙핑크 제니의 희기영상 #블랙핑크 #제니춤,https://youtube.com/shorts/t5QBIRu7v9c,6천회,1개월 전
470,【일본방송 번역】 한국의 컨텐츠가 세계에서 돌풍을 일으키는 이유! #일본반응 #BTS #오징어게임,https://youtube.com/watch?v=1QRLxETqa5I&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.8만회,3주 전
471,Kill this love -크레즐 (이승민X임규형X조진호X김수인) ｜원곡 : 블랙핑크(BLACKPINK),https://youtube.com/watch?v=9V-XYnGl8xM&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.9천회,1개월 전
472,[안될음악] 블랙핑크 제니 멀티버스 프로젝트,https://youtube.com/watch?v=cbdADgkTsuU&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,321회,1개월 전
473,"[Playlist] 후회없는 젊음이 타오르게 🍧 | 케이팝 여름 노래 모음 | 블랙핑크, 엑소, 뉴진스의 여름",https://youtube.com/watch?v=E5ad8hZXbb0&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.7만회,3주 전
